invoiceno,invoicedate
C546168,2011-03-10 10:22:00
C546173,2011-03-10 10:34:00
C546206,2011-03-10 11:15:00
536789,2010-12-02 15:25:00
C545843,2011-03-07 13:37:00
C567919,2011-09-22 17:20:00
C546209,2011-03-10 11:31:00
C545724,2011-03-07 11:18:00
568804,2011-09-29 10:52:00
C567964,2011-09-23 09:20:00
C545650,2011-03-04 13:14:00
C545678,2011-03-06 10:49:00
C545689,2011-03-06 12:43:00
C545720,2011-03-07 10:33:00
C567956,2011-09-23 08:54:00
C567945,2011-09-23 07:57:00
C567955,2011-09-23 08:52:00
C545773,2011-03-07 12:06:00
C567948,2011-09-23 08:21:00
C545829,2011-03-07 13:08:00
C567946,2011-09-23 07:58:00
C545831,2011-03-07 13:10:00
C546208,2011-03-10 11:19:00
C567677,2011-09-21 15:57:00
C547342,2011-03-22 11:54:00
C567347,2011-09-19 15:54:00
C546864,2011-03-17 15:42:00
C546867,2011-03-17 15:48:00
C567532,2011-09-21 09:44:00
C567521,2011-09-20 16:33:00
C546897,2011-03-17 18:25:00
C567518,2011-09-20 16:28:00
537442,2010-12-06 17:29:00
C567535,2011-09-21 09:50:00
C547024,2011-03-18 16:36:00
C567330,2011-09-19 14:46:00
C567177,2011-09-18 13:42:00
C547208,2011-03-21 14:39:00
C547229,2011-03-21 15:49:00
C547234,2011-03-21 16:21:00
C546858,2011-03-17 14:24:00
C546773,2011-03-16 15:42:00
C546210,2011-03-10 11:31:00
536791,2010-12-02 15:27:00
537456,2010-12-07 09:43:00
C546278,2011-03-10 15:06:00
C546302,2011-03-10 15:27:00
C546320,2011-03-11 09:39:00
C546323,2011-03-11 09:48:00
C546400,2011-03-11 15:02:00
C567620,2011-09-21 12:32:00
C567536,2011-09-21 09:52:00
568717,2011-09-28 16:17:00
C546517,2011-03-14 12:24:00
C546529,2011-03-14 13:05:00
C546548,2011-03-14 16:42:00
C567541,2011-09-21 10:15:00
C546730,2011-03-16 11:39:00
C543790,2011-02-11 17:12:00
C581569,2011-12-09 11:58:00
559044,2011-07-05 15:37:00
543623,2011-02-10 15:24:00
556018,2011-06-08 11:57:00
578291,2011-11-23 14:18:00
546852,2011-03-17 13:27:00
556034,2011-06-08 12:36:00
562094,2011-08-02 13:09:00
578296,2011-11-23 14:51:00
543612,2011-02-10 14:46:00
546847,2011-03-17 12:51:00
556049,2011-06-08 13:00:00
543649,2011-02-11 09:11:00
555927,2011-06-07 17:43:00
543650,2011-02-11 09:17:00
550200,2011-04-15 10:21:00
552892,2011-05-12 10:48:00
543670,2011-02-11 11:23:00
543673,2011-02-11 11:28:00
574333,2011-11-04 09:32:00
543688,2011-02-11 11:36:00
543693,2011-02-11 11:40:00
556053,2011-06-08 13:15:00
557796,2011-06-23 09:15:00
543589,2011-02-10 11:41:00
556055,2011-06-08 13:33:00
575027,2011-11-08 11:29:00
550005,2011-04-14 09:58:00
546919,2011-03-18 09:55:00
555839,2011-06-07 12:39:00
543378,2011-02-07 15:34:00
577231,2011-11-18 12:08:00
553171,2011-05-13 17:05:00
550030,2011-04-14 11:28:00
557887,2011-06-23 13:41:00
555870,2011-06-07 15:03:00
550135,2011-04-14 13:52:00
579543,2011-11-30 10:14:00
572757,2011-10-25 18:05:00
543455,2011-02-08 12:38:00
559901,2011-07-13 12:53:00
546876,2011-03-17 16:45:00
546874,2011-03-17 16:33:00
546872,2011-03-17 16:11:00
577179,2011-11-18 11:20:00
559910,2011-07-13 14:29:00
559913,2011-07-13 15:05:00
562088,2011-08-02 12:35:00
552887,2011-05-12 10:22:00
543376,2011-02-07 15:10:00
552693,2011-05-10 15:22:00
578341,2011-11-24 09:13:00
552713,2011-05-11 09:06:00
578351,2011-11-24 09:59:00
546633,2011-03-15 12:06:00
544036,2011-02-15 11:30:00
552697,2011-05-10 15:49:00
576253,2011-11-14 13:57:00
557618,2011-06-21 13:38:00
546631,2011-03-15 12:03:00
557605,2011-06-21 12:06:00
572851,2011-10-26 12:22:00
579449,2011-11-29 13:57:00
550476,2011-04-18 14:00:00
546532,2011-03-14 13:36:00
556228,2011-06-09 14:26:00
546527,2011-03-14 13:00:00
578372,2011-11-24 11:17:00
544061,2011-02-15 13:12:00
561904,2011-08-01 08:30:00
544076,2011-02-15 15:00:00
579463,2011-11-29 14:47:00
579466,2011-11-29 14:57:00
559926,2011-07-13 16:48:00
552834,2011-05-11 14:15:00
573403,2011-10-30 15:50:00
543751,2011-02-11 14:00:00
546779,2011-03-16 17:19:00
543788,2011-02-11 17:06:00
552862,2011-05-11 16:51:00
557775,2011-06-22 15:06:00
562047,2011-08-02 10:38:00
562040,2011-08-02 10:00:00
552840,2011-05-11 14:25:00
577136,2011-11-18 08:57:00
556185,2011-06-09 11:40:00
577134,2011-11-18 08:56:00
552832,2011-05-11 14:13:00
561955,2011-08-01 13:03:00
557681,2011-06-22 10:31:00
578330,2011-11-24 08:28:00
552729,2011-05-11 10:36:00
576237,2011-11-14 13:32:00
560121,2011-07-15 10:33:00
560122,2011-07-15 10:33:00
546921,2011-03-18 09:57:00
543372,2011-02-07 15:01:00
552576,2011-05-10 12:26:00
562545,2011-08-05 15:46:00
558201,2011-06-27 13:12:00
580031,2011-12-01 12:16:00
542725,2011-01-31 15:05:00
553677,2011-05-18 12:58:00
580026,2011-12-01 11:59:00
559520,2011-07-08 16:26:00
542743,2011-01-31 16:26:00
555512,2011-06-05 10:37:00
542800,2011-02-01 11:16:00
558192,2011-06-27 12:23:00
542636,2011-01-31 10:44:00
542871,2011-02-01 12:33:00
575925,2011-11-11 17:14:00
542889,2011-02-01 13:20:00
553573,2011-05-18 09:52:00
547085,2011-03-20 15:41:00
562531,2011-08-05 14:30:00
562529,2011-08-05 14:05:00
559657,2011-07-11 13:05:00
574272,2011-11-03 14:32:00
562590,2011-08-07 15:39:00
562591,2011-08-07 15:40:00
553506,2011-05-17 13:29:00
542533,2011-01-28 13:18:00
549539,2011-04-10 10:10:00
578096,2011-11-22 17:26:00
547239,2011-03-21 16:32:00
562920,2011-08-10 14:13:00
575878,2011-11-11 13:29:00
555412,2011-06-03 09:46:00
559419,2011-07-08 11:41:00
553735,2011-05-19 08:32:00
542405,2011-01-27 16:11:00
575163,2011-11-08 16:28:00
555497,2011-06-03 15:03:00
562610,2011-08-08 11:56:00
559458,2011-07-08 12:50:00
553715,2011-05-18 16:05:00
553713,2011-05-18 15:47:00
553701,2011-05-18 14:42:00
559472,2011-07-08 13:39:00
559516,2011-07-08 16:08:00
558234,2011-06-27 14:37:00
573600,2011-10-31 15:21:00
575934,2011-11-13 11:15:00
549756,2011-04-12 11:36:00
546926,2011-03-18 10:11:00
549994,2011-04-14 08:27:00
562349,2011-08-04 13:03:00
562343,2011-08-04 12:13:00
559795,2011-07-12 13:26:00
555725,2011-06-06 16:23:00
562285,2011-08-04 10:45:00
543186,2011-02-04 11:40:00
575061,2011-11-08 12:29:00
577301,2011-11-18 12:53:00
543240,2011-02-04 13:47:00
579687,2011-11-30 13:50:00
578230,2011-11-23 11:58:00
549996,2011-04-14 08:45:00
562270,2011-08-03 16:42:00
553218,2011-05-16 09:54:00
559823,2011-07-12 17:21:00
575987,2011-11-13 14:14:00
577289,2011-11-18 12:39:00
543253,2011-02-04 15:32:00
555818,2011-06-07 11:59:00
573424,2011-10-31 10:05:00
559790,2011-07-12 12:19:00
543057,2011-02-03 10:50:00
549828,2011-04-12 12:56:00
577328,2011-11-18 14:14:00
572654,2011-10-25 12:12:00
559682,2011-07-11 14:55:00
547045,2011-03-20 11:37:00
575945,2011-11-13 11:48:00
547040,2011-03-20 10:53:00
555576,2011-06-05 15:52:00
542921,2011-02-02 07:58:00
549896,2011-04-12 15:43:00
547039,2011-03-20 10:51:00
577325,2011-11-18 14:07:00
558055,2011-06-24 14:43:00
543012,2011-02-02 13:28:00
549926,2011-04-13 10:14:00
573540,2011-10-31 12:51:00
543019,2011-02-02 14:25:00
572670,2011-10-25 13:14:00
549928,2011-04-13 10:20:00
558065,2011-06-24 15:33:00
562426,2011-08-04 17:13:00
549942,2011-04-13 12:04:00
550497,2011-04-18 15:08:00
544082,2011-02-15 15:50:00
573757,2011-11-01 09:46:00
561248,2011-07-26 11:39:00
574731,2011-11-06 15:09:00
544821,2011-02-24 09:05:00
574730,2011-11-06 15:08:00
551145,2011-04-26 13:37:00
551878,2011-05-05 08:32:00
561397,2011-07-27 10:41:00
551875,2011-05-05 08:16:00
576635,2011-11-16 09:32:00
576636,2011-11-16 09:34:00
545832,2011-03-07 13:12:00
578788,2011-11-25 12:17:00
579109,2011-11-28 11:45:00
545820,2011-03-07 12:46:00
561245,2011-07-26 11:27:00
576640,2011-11-16 09:44:00
545738,2011-03-07 11:44:00
556907,2011-06-15 13:21:00
551851,2011-05-04 14:43:00
560821,2011-07-21 11:17:00
561207,2011-07-25 16:20:00
557272,2011-06-19 11:42:00
560721,2011-07-20 13:32:00
573103,2011-10-27 14:56:00
551955,2011-05-05 12:22:00
561592,2011-07-28 11:18:00
576591,2011-11-15 14:32:00
551979,2011-05-05 13:44:00
578694,2011-11-25 09:40:00
578704,2011-11-25 11:12:00
573004,2011-10-27 12:12:00
560641,2011-07-20 11:00:00
557290,2011-06-19 13:01:00
544689,2011-02-23 08:46:00
579151,2011-11-28 13:25:00
574556,2011-11-04 15:34:00
578708,2011-11-25 11:21:00
545911,2011-03-08 10:12:00
561530,2011-07-28 09:21:00
551952,2011-05-05 11:47:00
551902,2011-05-05 10:49:00
574736,2011-11-06 15:43:00
556805,2011-06-14 15:15:00
551895,2011-05-05 10:22:00
545902,2011-03-07 17:55:00
551826,2011-05-04 12:33:00
557254,2011-06-17 17:30:00
546011,2011-03-08 16:31:00
545521,2011-03-03 12:30:00
545603,2011-03-04 11:49:00
551536,2011-05-03 08:35:00
561053,2011-07-24 13:13:00
551334,2011-04-27 16:39:00
578848,2011-11-27 10:34:00
545306,2011-03-01 13:04:00
545535,2011-03-03 14:09:00
573157,2011-10-28 08:53:00
557038,2011-06-16 13:57:00
551338,2011-04-27 17:03:00
545140,2011-02-28 12:08:00
545326,2011-03-01 15:12:00
560994,2011-07-22 13:35:00
551401,2011-04-28 13:23:00
578857,2011-11-27 11:18:00
576791,2011-11-16 13:59:00
557058,2011-06-16 14:47:00
576826,2011-11-16 14:28:00
557109,2011-06-16 16:06:00
573162,2011-10-28 09:01:00
561063,2011-07-24 14:12:00
551325,2011-04-27 15:49:00
545029,2011-02-25 15:27:00
576664,2011-11-16 11:41:00
576895,2011-11-17 08:40:00
557253,2011-06-17 16:30:00
551825,2011-05-04 12:32:00
576656,2011-11-16 10:57:00
556929,2011-06-15 15:12:00
560844,2011-07-21 12:28:00
545047,2011-02-27 11:42:00
551184,2011-04-27 09:03:00
560858,2011-07-21 13:25:00
557152,2011-06-17 11:06:00
560900,2011-07-21 17:33:00
576668,2011-11-16 11:49:00
556971,2011-06-16 10:19:00
551654,2011-05-03 12:04:00
573200,2011-10-28 11:43:00
578828,2011-11-25 14:29:00
579007,2011-11-28 09:11:00
578831,2011-11-25 15:15:00
574689,2011-11-06 13:08:00
560897,2011-07-21 17:26:00
579164,2011-11-28 14:00:00
544604,2011-02-22 09:11:00
552566,2011-05-10 11:56:00
560416,2011-07-18 14:40:00
573352,2011-10-30 12:35:00
552454,2011-05-09 14:22:00
556397,2011-06-10 11:52:00
579405,2011-11-29 12:22:00
544163,2011-02-16 13:02:00
552342,2011-05-09 12:07:00
557510,2011-06-20 16:19:00
556431,2011-06-10 13:24:00
544168,2011-02-16 13:16:00
546311,2011-03-10 17:35:00
556305,2011-06-10 10:38:00
576382,2011-11-15 09:30:00
550663,2011-04-20 09:30:00
557504,2011-06-20 15:48:00
576386,2011-11-15 09:42:00
552292,2011-05-08 14:02:00
552289,2011-05-08 13:24:00
572894,2011-10-26 14:39:00
544296,2011-02-17 12:47:00
544297,2011-02-17 12:48:00
574879,2011-11-07 13:22:00
574468,2011-11-04 11:54:00
560523,2011-07-19 11:56:00
560241,2011-07-17 12:02:00
546444,2011-03-14 10:47:00
579437,2011-11-29 13:22:00
552541,2011-05-10 10:19:00
577088,2011-11-17 15:59:00
579435,2011-11-29 13:20:00
560236,2011-07-17 11:26:00
546413,2011-03-11 16:54:00
577087,2011-11-17 15:55:00
576347,2011-11-14 15:38:00
544088,2011-02-15 17:18:00
550640,2011-04-19 15:51:00
552529,2011-05-09 17:24:00
561872,2011-07-31 11:46:00
561865,2011-07-31 10:47:00
574428,2011-11-04 11:26:00
561864,2011-07-31 10:43:00
573357,2011-10-30 12:45:00
550634,2011-04-19 15:02:00
544143,2011-02-16 11:58:00
578514,2011-11-24 13:40:00
546169,2011-03-10 10:27:00
550674,2011-04-20 10:29:00
544600,2011-02-22 08:24:00
574751,2011-11-07 09:13:00
579249,2011-11-28 16:32:00
544431,2011-02-18 15:49:00
552048,2011-05-06 10:00:00
546082,2011-03-09 11:25:00
552035,2011-05-05 18:48:00
557333,2011-06-20 10:25:00
550931,2011-04-21 14:59:00
560597,2011-07-19 16:54:00
579189,2011-11-28 15:34:00
572929,2011-10-27 09:36:00
550907,2011-04-21 12:35:00
544441,2011-02-20 10:29:00
579185,2011-11-28 15:28:00
576572,2011-11-15 13:49:00
556718,2011-06-14 11:02:00
561630,2011-07-28 14:16:00
552008,2011-05-05 17:13:00
557331,2011-06-20 10:21:00
578684,2011-11-25 08:59:00
557323,2011-06-20 09:35:00
579252,2011-11-28 16:47:00
560592,2011-07-19 16:36:00
544312,2011-02-17 14:26:00
577044,2011-11-17 13:45:00
550754,2011-04-20 11:57:00
557498,2011-06-20 15:22:00
576395,2011-11-15 10:38:00
556498,2011-06-12 15:57:00
557490,2011-06-20 15:06:00
574482,2011-11-04 12:47:00
561696,2011-07-29 10:06:00
556499,2011-06-12 16:39:00
560546,2011-07-19 12:38:00
556505,2011-06-13 09:43:00
573325,2011-10-30 10:58:00
550772,2011-04-20 13:13:00
552250,2011-05-06 19:55:00
550782,2011-04-20 13:55:00
544350,2011-02-18 10:07:00
579265,2011-11-29 09:15:00
546109,2011-03-09 12:37:00
579263,2011-11-29 09:14:00
579262,2011-11-29 09:13:00
576539,2011-11-15 12:43:00
580093,2011-12-01 14:41:00
553181,2011-05-15 11:43:00
548219,2011-03-30 09:46:00
575764,2011-11-11 11:02:00
572099,2011-10-20 15:43:00
540974,2011-01-12 14:43:00
540973,2011-01-12 14:20:00
553934,2011-05-20 10:31:00
563243,2011-08-15 10:29:00
541815,2011-01-21 15:45:00
558629,2011-06-30 18:04:00
548390,2011-03-30 17:05:00
554119,2011-05-22 15:27:00
563684,2011-08-18 12:23:00
554364,2011-05-24 10:21:00
564040,2011-08-22 12:45:00
558880,2011-07-04 14:08:00
575418,2011-11-09 15:52:00
547579,2011-03-24 10:40:00
563261,2011-08-15 12:38:00
574196,2011-11-03 11:59:00
541799,2011-01-21 14:21:00
564018,2011-08-22 11:51:00
563901,2011-08-21 11:05:00
574175,2011-11-03 11:47:00
554965,2011-05-27 16:00:00
580556,2011-12-05 10:18:00
563357,2011-08-15 14:50:00
547648,2011-03-24 11:44:00
580310,2011-12-02 14:47:00
553928,2011-05-20 10:02:00
574226,2011-11-03 12:15:00
554923,2011-05-27 12:48:00
558421,2011-06-29 11:47:00
558440,2011-06-29 12:53:00
563202,2011-08-14 11:16:00
541106,2011-01-13 14:50:00
541105,2011-01-13 14:34:00
548412,2011-03-31 10:38:00
563208,2011-08-14 12:12:00
555286,2011-06-02 09:40:00
572197,2011-10-21 11:56:00
563229,2011-08-14 15:35:00
540497,2011-01-07 17:18:00
548635,2011-04-01 12:27:00
554354,2011-05-24 09:12:00
580614,2011-12-05 12:04:00
554358,2011-05-24 09:32:00
547546,2011-03-23 15:26:00
549016,2011-04-05 15:20:00
540534,2011-01-09 14:17:00
564041,2011-08-22 12:46:00
549020,2011-04-05 15:36:00
577792,2011-11-21 16:36:00
577823,2011-11-22 09:40:00
580159,2011-12-02 10:45:00
559020,2011-07-05 13:15:00
572100,2011-10-20 15:45:00
580606,2011-12-05 11:38:00
548644,2011-04-01 13:02:00
580214,2011-12-02 12:10:00
559029,2011-07-05 14:42:00
555156,2011-06-01 07:37:00
547723,2011-03-25 10:39:00
554064,2011-05-22 10:29:00
563468,2011-08-16 14:55:00
548657,2011-04-01 14:07:00
559148,2011-07-06 14:41:00
540822,2011-01-11 13:25:00
554944,2011-05-27 14:12:00
558891,2011-07-04 15:38:00
541652,2011-01-20 11:49:00
541611,2011-01-20 10:18:00
555213,2011-06-01 12:22:00
558569,2011-06-30 14:37:00
563921,2011-08-21 14:00:00
559111,2011-07-06 11:54:00
541608,2011-01-20 09:54:00
554952,2011-05-27 14:48:00
547728,2011-03-25 10:51:00
548668,2011-04-01 15:03:00
554485,2011-05-24 13:22:00
554508,2011-05-24 15:33:00
558894,2011-07-04 15:50:00
548321,2011-03-30 12:55:00
548669,2011-04-01 15:13:00
554506,2011-05-24 15:22:00
541517,2011-01-19 08:34:00
558566,2011-06-30 14:25:00
558363,2011-06-28 15:15:00
549105,2011-04-06 12:05:00
558612,2011-06-30 15:40:00
548645,2011-04-01 13:04:00
540939,2011-01-12 12:10:00
559046,2011-07-05 15:41:00
547688,2011-03-24 14:54:00
540908,2011-01-12 11:53:00
574012,2011-11-02 11:54:00
580554,2011-12-05 10:15:00
558331,2011-06-28 12:21:00
572070,2011-10-20 13:37:00
572214,2011-10-21 12:50:00
549284,2011-04-07 13:37:00
554641,2011-05-25 12:06:00
575388,2011-11-09 15:30:00
573896,2011-11-01 14:03:00
574161,2011-11-03 11:34:00
575291,2011-11-09 12:20:00
563426,2011-08-16 11:38:00
573895,2011-11-01 14:01:00
563904,2011-08-21 11:29:00
577718,2011-11-21 12:19:00
555259,2011-06-01 15:31:00
540799,2011-01-11 12:12:00
558332,2011-06-28 13:09:00
540818,2011-01-11 12:57:00
554538,2011-05-24 17:46:00
580321,2011-12-02 15:41:00
575356,2011-11-09 14:58:00
578060,2011-11-22 15:22:00
554309,2011-05-23 15:00:00
548548,2011-03-31 19:54:00
572036,2011-10-20 12:04:00
547411,2011-03-23 09:42:00
563080,2011-08-11 16:32:00
558243,2011-06-27 15:52:00
559002,2011-07-05 12:18:00
575182,2011-11-09 08:24:00
559304,2011-07-07 12:51:00
559255,2011-07-07 12:04:00
548530,2011-03-31 17:06:00
554984,2011-05-29 12:19:00
554706,2011-05-26 10:13:00
559237,2011-07-07 11:36:00
574245,2011-11-03 12:47:00
540401,2011-01-07 09:31:00
554161,2011-05-23 11:49:00
542081,2011-01-25 12:21:00
577840,2011-11-22 10:34:00
580645,2011-12-05 13:11:00
548144,2011-03-29 12:29:00
580642,2011-12-05 12:55:00
548506,2011-03-31 14:42:00
547407,2011-03-23 08:54:00
548895,2011-04-04 16:14:00
542141,2011-01-26 08:38:00
554834,2011-05-26 15:35:00
541228,2011-01-14 16:29:00
555007,2011-05-31 09:52:00
575876,2011-11-11 13:20:00
558473,2011-06-29 15:41:00
575178,2011-11-09 08:11:00
548556,2011-04-01 09:25:00
559339,2011-07-07 16:49:00
540280,2011-01-06 12:37:00
572139,2011-10-21 10:19:00
542212,2011-01-26 12:12:00
559333,2011-07-07 15:47:00
555008,2011-05-31 10:24:00
559324,2011-07-07 14:56:00
541242,2011-01-16 11:49:00
553839,2011-05-19 12:13:00
548624,2011-04-01 12:12:00
572034,2011-10-20 12:00:00
564096,2011-08-23 10:36:00
554811,2011-05-26 13:20:00
563027,2011-08-11 14:10:00
548016,2011-03-29 11:39:00
574242,2011-11-03 12:46:00
577555,2011-11-20 15:35:00
573922,2011-11-02 09:22:00
580150,2011-12-02 10:20:00
548981,2011-04-05 12:24:00
558456,2011-06-29 13:59:00
536366,2010-12-01 08:28:00
554921,2011-05-27 12:44:00
554703,2011-05-26 10:03:00
575304,2011-11-09 12:38:00
547512,2011-03-23 13:46:00
574044,2011-11-02 13:14:00
564067,2011-08-22 15:07:00
577771,2011-11-21 15:42:00
573917,2011-11-01 17:08:00
555070,2011-05-31 11:36:00
555381,2011-06-02 14:38:00
563710,2011-08-18 15:28:00
563164,2011-08-12 12:18:00
577858,2011-11-22 11:24:00
547516,2011-03-23 14:04:00
541400,2011-01-17 15:11:00
C557655,2011-06-21 17:36:00
C564504,2011-08-25 14:24:00
C557709,2011-06-22 10:39:00
558482,2011-06-30 09:56:00
C564655,2011-08-26 14:35:00
C564592,2011-08-26 11:27:00
558528,2011-06-30 11:02:00
574469,2011-11-04 11:55:00
C557666,2011-06-21 18:03:00
558527,2011-06-30 11:02:00
548862,2011-04-04 13:47:00
550713,2011-04-20 11:11:00
C564571,2011-08-26 11:14:00
C564204,2011-08-24 08:55:00
C557945,2011-06-23 16:11:00
C563605,2011-08-18 06:29:00
557501,2011-06-20 15:27:00
C564506,2011-08-25 14:26:00
557428,2011-06-20 12:24:00
548720,2011-04-04 08:58:00
C557947,2011-06-23 16:15:00
C563602,2011-08-18 06:26:00
C564131,2011-08-23 10:55:00
C564911,2011-08-31 12:32:00
570485,2011-10-10 17:09:00
550934,2011-04-21 15:15:00
C557779,2011-06-22 15:12:00
570489,2011-10-10 17:13:00
C563601,2011-08-18 06:25:00
577011,2011-11-17 12:19:00
C557649,2011-06-21 17:15:00
558573,2011-06-30 14:47:00
548692,2011-04-01 17:04:00
568415,2011-09-27 11:06:00
557416,2011-06-20 11:49:00
C564845,2011-08-30 14:20:00
C557971,2011-06-24 10:15:00
C557773,2011-06-22 14:55:00
C564813,2011-08-30 11:46:00
C557652,2011-06-21 17:21:00
557351,2011-06-20 10:42:00
C563604,2011-08-18 06:28:00
C557965,2011-06-24 09:32:00
550919,2011-04-21 14:06:00
568511,2011-09-27 12:26:00
C564730,2011-08-28 12:47:00
550671,2011-04-20 10:10:00
577041,2011-11-17 13:32:00
C557874,2011-06-23 13:05:00
558529,2011-06-30 11:22:00
577045,2011-11-17 13:46:00
557483,2011-06-20 14:17:00
558554,2011-06-30 12:50:00
C563716,2011-08-18 16:14:00
C563751,2011-08-19 10:37:00
557509,2011-06-20 16:18:00
550669,2011-04-20 10:04:00
C563918,2011-08-21 13:47:00
536835,2010-12-02 18:06:00
550786,2011-04-20 14:06:00
577607,2011-11-21 09:21:00
C563773,2011-08-19 11:18:00
C557659,2011-06-21 17:42:00
C557660,2011-06-21 17:43:00
C564276,2011-08-24 10:53:00
C563838,2011-08-19 13:13:00
550660,2011-04-20 09:03:00
C564257,2011-08-24 10:45:00
C564232,2011-08-24 10:25:00
C564218,2011-08-24 09:25:00
C557882,2011-06-23 13:23:00
C557895,2011-06-23 14:20:00
548746,2011-04-04 12:11:00
C557890,2011-06-23 13:54:00
C557661,2011-06-21 17:44:00
C564063,2011-08-22 15:00:00
C564210,2011-08-24 09:10:00
557429,2011-06-20 12:26:00
C564320,2011-08-24 13:20:00
C563607,2011-08-18 06:31:00
557517,2011-06-20 17:09:00
C564215,2011-08-24 09:22:00
C557657,2011-06-21 17:40:00
550824,2011-04-21 10:00:00
536834,2010-12-02 17:51:00
C557648,2011-06-21 17:14:00
C563609,2011-08-18 06:34:00
558560,2011-06-30 13:23:00
C563610,2011-08-18 06:36:00
C564478,2011-08-25 13:12:00
557513,2011-06-20 16:53:00
548736,2011-04-04 11:01:00
C564084,2011-08-23 09:16:00
C563612,2011-08-18 06:39:00
C564081,2011-08-22 17:10:00
557430,2011-06-20 12:27:00
550649,2011-04-19 16:37:00
557464,2011-06-20 13:06:00
C557879,2011-06-23 13:15:00
C564424,2011-08-25 11:10:00
557477,2011-06-20 13:44:00
C564108,2011-08-23 10:42:00
C557943,2011-06-23 16:09:00
570493,2011-10-11 08:24:00
549447,2011-04-08 13:20:00
C565085,2011-09-01 09:40:00
574519,2011-11-04 13:43:00
551272,2011-04-27 12:49:00
548633,2011-04-01 12:25:00
C566222,2011-09-09 16:34:00
C566223,2011-09-09 16:36:00
C566252,2011-09-11 12:14:00
C566263,2011-09-11 13:01:00
557140,2011-06-17 09:52:00
551259,2011-04-27 12:04:00
C557037,2011-06-16 13:56:00
C566423,2011-09-12 14:00:00
551317,2011-04-27 15:22:00
548630,2011-04-01 12:22:00
551279,2011-04-27 13:19:00
C566457,2011-09-12 17:02:00
C566458,2011-09-12 17:11:00
551288,2011-04-27 14:17:00
551290,2011-04-27 14:25:00
C566461,2011-09-12 17:21:00
551299,2011-04-27 14:48:00
557212,2011-06-17 12:06:00
C566197,2011-09-09 13:54:00
551191,2011-04-27 10:52:00
576877,2011-11-16 16:43:00
567747,2011-09-22 10:48:00
548640,2011-04-01 12:41:00
C557111,2011-06-16 16:27:00
557252,2011-06-17 16:23:00
C557061,2011-06-16 14:55:00
C566161,2011-09-09 11:39:00
568595,2011-09-28 11:11:00
C557060,2011-06-16 14:54:00
C566166,2011-09-09 11:59:00
C557059,2011-06-16 14:51:00
558697,2011-07-01 12:11:00
557228,2011-06-17 13:42:00
C566176,2011-09-09 12:37:00
C566177,2011-09-09 12:38:00
551186,2011-04-27 10:01:00
557227,2011-06-17 13:40:00
C566182,2011-09-09 12:55:00
557133,2011-06-17 09:11:00
C566466,2011-09-12 18:00:00
536824,2010-12-02 17:24:00
557110,2011-06-16 16:26:00
C566743,2011-09-14 14:58:00
574666,2011-11-06 12:10:00
C566748,2011-09-14 15:37:00
574668,2011-11-06 12:12:00
C566752,2011-09-14 15:46:00
C566753,2011-09-14 15:48:00
548623,2011-04-01 12:10:00
C566754,2011-09-14 15:49:00
C566775,2011-09-15 09:51:00
568666,2011-09-28 12:54:00
551416,2011-04-28 13:39:00
537090,2010-12-05 12:02:00
C566779,2011-09-15 10:03:00
548619,2011-04-01 11:51:00
C566782,2011-09-15 10:12:00
C566784,2011-09-15 10:27:00
551424,2011-04-28 14:34:00
C566820,2011-09-15 11:30:00
570441,2011-10-10 14:37:00
C566725,2011-09-14 13:08:00
548629,2011-04-01 12:21:00
C556923,2011-06-15 14:03:00
C557004,2011-06-16 11:16:00
C566469,2011-09-12 18:15:00
C566470,2011-09-12 18:16:00
570706,2011-10-12 10:04:00
C566471,2011-09-12 18:18:00
C556957,2011-06-16 09:04:00
C566472,2011-09-12 18:19:00
C566473,2011-09-12 18:25:00
C566474,2011-09-12 18:26:00
C566490,2011-09-13 10:20:00
C566584,2011-09-13 13:59:00
C556938,2011-06-15 16:15:00
C566626,2011-09-14 10:07:00
C556930,2011-06-15 15:28:00
568691,2011-09-28 14:47:00
C556925,2011-06-15 14:23:00
C566672,2011-09-14 11:39:00
C566036,2011-09-08 13:21:00
548641,2011-04-01 12:56:00
C566012,2011-09-08 12:15:00
558624,2011-06-30 17:16:00
548658,2011-04-01 14:19:00
C565001,2011-08-31 16:23:00
551021,2011-04-26 11:25:00
C565023,2011-08-31 16:30:00
551060,2011-04-26 12:12:00
C565026,2011-08-31 16:34:00
536811,2010-12-02 16:51:00
568540,2011-09-27 14:08:00
548649,2011-04-01 13:21:00
C566011,2011-09-08 12:11:00
C563598,2011-08-18 06:21:00
C565089,2011-09-01 10:27:00
C557505,2011-06-20 16:05:00
C557487,2011-06-20 14:44:00
574549,2011-11-04 15:14:00
C565215,2011-09-01 17:22:00
C565227,2011-09-02 09:06:00
576922,2011-11-17 10:51:00
C564998,2011-08-31 16:14:00
C564997,2011-08-31 16:13:00
C564996,2011-08-31 16:10:00
C564971,2011-08-31 15:29:00
550937,2011-04-21 15:16:00
C564942,2011-08-31 13:19:00
C564944,2011-08-31 13:24:00
550940,2011-04-21 15:26:00
557332,2011-06-20 10:21:00
C564947,2011-08-31 13:29:00
C557646,2011-06-21 17:11:00
C557629,2011-06-21 14:52:00
C564949,2011-08-31 13:31:00
576958,2011-11-17 11:48:00
C557624,2011-06-21 14:22:00
574058,2011-11-02 14:10:00
C557522,2011-06-20 17:23:00
570481,2011-10-10 17:00:00
